ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE
ACCT100008668,CUST0053663,CURRENT,DORMANT,2021-04-08,23618.85
ACCT100008669,CUST0037613,Salary,ACTIVE,2021-11-06,28241.47
ACCT100008670,CUST0000531,NRE,ACTIVE,2017-12-18,26772.99
ACCT100008671,CUST0042534,SALARY,ACTIVE,2014-12-25,43579.05
ACCT100008672,CUST0015604,NRO,ACTIVE,2021-06-23,116233.71
ACCT100008673,CUST0038332,SALARY,ACTIVE,2021-11-09,11261.94
ACCT100008674,CUST0031170,NRO,ACTIVE,2022-07-08,2214.73
ACCT100008675,CUST0018120,NRE,ACTIVE,2017-04-19,5481.51
ACCT100008676,CUST0055113,NRE,ACTIVE,2017-11-22,14208.83
ACCT100008677,CUST0007845,CURRENT,ACTIVE,2022-04-02,340465.78
ACCT100008678,CUST0057427,SALARY,ACTIVE,2020-07-11,7857.37
ACCT100008679,CUST0044104,NRO,ACTIVE,2021-07-09,43517.09
ACCT100008680,CUST0037754,CURRENT,ACTIVE,2022-05-12,6667.07
ACCT100008681,CUST0042780,CURRENT,,2015-05-01,107386.56
ACCT100008682,CUST0071459,CURRENT,ACTIVE,2016-12-20,13421.18
ACCT100008683,CUST0009909,nre,ACTIVE,2016-01-29,49512.8
ACCT100008684,CUST0010398,SALARY,ACTIVE,2022-01-24,7270.2
ACCT100008685,CUST0068927,SAVINGS,ACTIVE,2017-06-20,116273.38
ACCT100008686,CUST0066525,NRO,DORMANT,2021-05-24,87478.84
ACCT100008687,CUST0049441,SALARY,ACTIVE,2019-11-22,6870.3
ACCT100008688,CUST0072725,SAVINGS,ACTIVE,2022-03-30,55324.83
ACCT100008689,CUST0070002,NRO,ACTIVE,2021-12-26,260537.22
ACCT100008690,CUST0068408,CURRENT,ACTIVE,2019-05-07,11562.94
ACCT100008691,CUST0069377,NRE,ACTIVE,2015-03-30,101755.48
ACCT100008692,CUST0016595,NRO,DORMANT,2022-08-12,108836.71
ACCT100008693,CUST0026657,SAVINGS,ACTIVE,2021-08-24,207876.46
ACCT100008694,CUST0045812,NRE,ACTIVE,2021-05-04,8039.77
ACCT100008695,CUST0043131,CURRENT,ACTIVE,2015-12-25,3486.67
ACCT100008696,CUST0018039,NRO,ACTIVE,2020-06-04,115335.33
ACCT100008697,CUST0015205,NRO,ACTIVE,2016-02-21,24989.09
ACCT100008698,CUST0059719,NRO,ACTIVE,2020-06-26,1025.34
ACCT100008699,CUST0007839,CURRENT,ACTIVE,2020-08-28,191386.75
ACCT100008700,CUST0068413,CURRENT,ACTIVE,2015-03-18,1555.84
ACCT100008701,CUST0046137,NRE,ACTIVE,2018-10-15,9078.93
ACCT100008702,CUST0014025,SAVINGS,ACTIVE,2022-05-27,1461.48
ACCT100008703,CUST0056864,SALARY,ACTIVE,2021-09-17,3903.44
ACCT100008704,CUST0060129,CURRENT,ACTIVE,2021-02-04,55738.0
ACCT100008705,CUST0015180,SALARY,ACTIVE,2019-08-14,51847.61
ACCT100008706,CUST0039964,NRO,CLOSED,2016-03-24,5205.68
ACCT100008707,CUST0004675,SAVINGS,ACTIVE,2018-10-30,16133.52
ACCT100008708,CUST0007707,NRO,CLOSED,2018-10-12,3989.61
ACCT100008709,CUST0018360,SAVINGS,ACTIVE,2020-12-05,15291.75
ACCT100008710,CUST0019623,CURRENT,DORMANT,2017-02-11,40855.21
ACCT100008711,CUST0008854,SALARY,ACTIVE,2015-11-09,33515.96
ACCT100008712,CUST0021079,NRE,DORMANT,2020-01-07,53884.97
ACCT100008713,CUST0052587,CURRENT,ACTIVE,2017-01-24,4880.68
ACCT100008714,CUST0039291,NRE,ACTIVE,2016-05-02,114688.77
ACCT100008715,CUST0046712,NRE,ACTIVE,2021-12-18,117857.78
ACCT100008716,CUST0016435,CURRENT,ACTIVE,2021-08-14,13936.05
ACCT100008717,CUST0023534,SAVINGS,DORMANT,2016-03-30,4567.74
ACCT100008718,CUST0005655,NRO,ACTIVE,2022-07-28,52649.5
ACCT100008719,CUST0065558,NRO,ACTIVE,2016-10-18,2371.98
ACCT100008720,CUST0001577,CURRENT,ACTIVE,2020-04-18,1501.78
ACCT100008721,CUST0020494,SALARY,BLOCKED,2020-07-31,77117.29
ACCT100008722,CUST0052083,NRO,ACTIVE,2019-07-27,57433.13
ACCT100008723,CUST0074681,SAVINGS,DORMANT,2020-10-20,17141.75
ACCT100008724,CUST0072918,CURRENT,ACTIVE,2016-09-14,79311.49
ACCT100008725,CUST0010849,NRO,ACTIVE,2022-09-06,304360.57
ACCT100008726,CUST0029373,SAVINGS,BLOCKED,2021-08-15,77890.36
ACCT100008727,CUST0067537,SAVINGS,ACTIVE,2020-04-30,84850.66
ACCT100008728,CUST0045242,SALARY,ACTIVE,2017-01-27,29023.67
ACCT100008729,CUST0039584,NRO,DORMANT,2014-10-17,1862153.55
ACCT100008730,CUST0066284,SAVINGS,ACTIVE,2017-05-28,27893.21
ACCT100008731,CUST0033367,CURRENT,ACTIVE,2018-08-14,9796.65
ACCT100008732,CUST0047900,CURRENT,ACTIVE,2014-11-25,39417.62
ACCT100008733,CUST0036366,CURRENT,ACTIVE,2016-02-13,19080.55
ACCT100008734,CUST0023335,NRO,ACTIVE,2020-08-26,6344.3
ACCT100008735,CUST0050025,savings,ACTIVE,2017-10-19,2790.49
ACCT100008736,CUST0010745,SAVINGS,ACTIVE,2015-03-06,14066.97
ACCT100008737,CUST0051075,NRO,ACTIVE,2021-07-11,75512.17
ACCT100008738,CUST0043123,NRE,ACTIVE,2020-09-13,299328.29
ACCT100008739,CUST0053030,NRE,ACTIVE,2018-10-01,3601.4
ACCT100008740,CUST0002160,NRE,ACTIVE,2018-06-22,70584.39
ACCT100008741,CUST0008998,SALARY,ACTIVE,2017-12-21,7575.71
ACCT100008742,CUST0009216,SAVINGS,ACTIVE,2020-04-29,42529.57
ACCT100008743,CUST0071558,CURRENT,BLOCKED,2016-12-17,11808.2
ACCT100008744,CUST0041911,CURRENT,ACTIVE,2020-03-05,3653.32
ACCT100008745,CUST0012181,SAVINGS,DORMANT,2018-02-27,4993.6
ACCT100008746,CUST0039584,Nro,ACTIVE,2021-06-18,68261.67
ACCT100008747,CUST0012925,SAVINGS,ACTIVE,2019-03-16,6801.94
ACCT100008748,CUST0023663,SAVINGS,ACTIVE,2021-05-05,60609.94
ACCT100008749,CUST0000551,CURRENT,ACTIVE,2017-07-03,43527.47
ACCT100008750,CUST0070809,NRE,ACTIVE,2021-06-29,44239.51
ACCT100008751,CUST0065707,NRE,ACTIVE,2016-11-25,5581.52
ACCT100008752,CUST0005353,SALARY,ACTIVE,2021-03-16,24890.9
ACCT100008753,CUST0074050,SALARY,ACTIVE,2017-03-03,3404.84
ACCT100008754,CUST0055000,CURRENT,DORMANT,2018-09-05,109650.08
ACCT100008755,CUST0052294,SALARY,ACTIVE,2014-10-29,7020.09
ACCT100008756,CUST0041931,CURRENT,ACTIVE,2019-07-01,19283.37
ACCT100008757,CUST0064537,NRO,ACTIVE,2016-06-24,8458.95
ACCT100008758,CUST0030904,SALARY,ACTIVE,2022-04-10,10665.02
ACCT100008759,CUST0056983,NRE,ACTIVE,2021-10-22,36316.29
ACCT100008760,CUST0062592,CURRENT,ACTIVE,2019-01-19,2837.81
ACCT100008761,CUST0015387,NRE,ACTIVE,2017-03-11,6125.79
ACCT100008762,CUST0070953,NRE,ACTIVE,2021-06-07,64219.04
ACCT100008763,CUST0028013,NRO,ACTIVE,2018-05-31,13895.6
ACCT100008764,CUST0047671,SALARY,ACTIVE,2019-07-20,22803.69
ACCT100008765,CUST0055258,SAVINGS,DORMANT,2017-08-09,12702.66
ACCT100008766,CUST0033321,SALARY,ACTIVE,2015-12-30,21903.85
ACCT100008767,CUST0014266,NRO,ACTIVE,2019-03-26,13373.65
ACCT100008768,CUST0055524,CURRENT,,2015-01-09,37366.12
ACCT100008769,CUST0039594,NRE,BLOCKED,2017-10-01,855049.09
ACCT100008770,CUST0054182,nre,ACTIVE,2020-03-12,52969.85
ACCT100008771,CUST0010247,SALARY,ACTIVE,2016-07-08,104391.82
ACCT100008772,CUST0018611,NRO,ACTIVE,2018-02-28,10393.89
ACCT100008773,CUST0062031,SALARY,ACTIVE,2019-06-21,255194.84
ACCT100008774,CUST0038034,SALARY,ACTIVE,2017-12-06,15271.26
ACCT100008775,CUST0032732,SALARY,ACTIVE,2020-08-11,32687.68
ACCT100008776,CUST0007587,SALARY,ACTIVE,2021-12-12,88623.36
ACCT100008777,CUST0041986,NRE,ACTIVE,2017-05-24,418613.51
ACCT100008778,CUST0041140,SALARY,ACTIVE,2015-02-11,6986.01
ACCT100008779,CUST0000654,NRE,ACTIVE,2018-08-10,8706.78
ACCT100008780,CUST0023881,NRE,ACTIVE,2020-09-19,403889.0
ACCT100008781,CUST0073078,SAVINGS,BLOCKED,2022-08-02,20211.63
ACCT100008782,CUST0073439,CURRENT,DORMANT,2015-03-03,6410.99
ACCT100008783,CUST0008073,NRO,ACTIVE,2017-03-20,9836.05
ACCT100008784,CUST0063941,NRO,ACTIVE,2015-03-12,23343.05
ACCT100008785,CUST0074881,NRO,ACTIVE,2021-07-20,6617.85
ACCT100008786,CUST0006369,CURRENT,ACTIVE,2018-04-14,71793.18
ACCT100008787,CUST0024054,NRE,ACTIVE,2017-10-25,29755.59
ACCT100008788,CUST0072755,NRE,ACTIVE,2016-11-13,54406.39
ACCT100008789,CUST0019874,SAVINGS,ACTIVE,2015-05-06,11685.17
ACCT100008790,CUST0027704,SAVINGS,ACTIVE,2015-02-21,191198.12
ACCT100008791,CUST0051661,NRO,ACTIVE,2021-10-10,30344.98
ACCT100008792,CUST0001030,Savings,ACTIVE,2021-05-23,12458.91
ACCT100008793,CUST0042991,nre,ACTIVE,2021-02-13,5674.14
ACCT100008794,CUST0041564,CURRENT,ACTIVE,2018-04-20,37745.11
ACCT100008795,CUST0050576,NRE,ACTIVE,2018-03-28,6232.62
ACCT100008796,CUST0039176,NRE,ACTIVE,2014-12-08,52430.96
ACCT100008797,CUST0053261,SALARY,BLOCKED,2016-02-09,3999.28
ACCT100008798,CUST0054998, SALARY ,ACTIVE,2021-08-03,4266.08
ACCT100008799,CUST0030341,NRE,ACTIVE,2020-11-01,12144.22
ACCT100008800,CUST0064982,SALARY,DORMANT,2022-01-01,6902.15
ACCT100008801,CUST0038286,CURRENT,CLOSED,2018-08-26,222152.41
ACCT100008802,CUST0028323,SALARY,ACTIVE,2020-06-30,166384.86
ACCT100008803,CUST0036383,CURRENT,ACTIVE,2018-12-06,14385.09
ACCT100008804,CUST0073539, NRE ,ACTIVE,2020-06-25,122035.61
ACCT100008805,CUST0014421,SAVINGS,ACTIVE,2016-01-22,156759.49
ACCT100008806,CUST0015958, SAVINGS ,ACTIVE,2018-03-13,13279.52
ACCT100008807,CUST0038718,CURRENT,DORMANT,2021-05-09,232487.92
ACCT100008808,CUST0067391,SALARY,ACTIVE,2020-02-13,698194.61
ACCT100008809,CUST0061287,NRE,ACTIVE,2017-12-19,25869.05
ACCT100008810,CUST0012249,SAVINGS,ACTIVE,2017-02-17,11025.67
ACCT100008811,CUST0061882,NRE,ACTIVE,2019-08-10,83410.43
ACCT100008812,CUST0010837,SAVINGS,ACTIVE,2016-03-15,21298.43
ACCT100008813,CUST0047782,SAVINGS,DORMANT,2016-01-27,7924.81
ACCT100008814,CUST0001164,SAVINGS,ACTIVE,2019-09-01,15604.28
ACCT100008815,CUST0058030,CURRENT,BLOCKED,2015-07-05,5865.8
ACCT100008816,CUST0002846, CURRENT ,DORMANT,2018-03-29,24160.42
ACCT100008817,CUST0068812, NRO ,ACTIVE,2018-09-26,56131.84
ACCT100008818,CUST0001487,SALARY,ACTIVE,2017-05-24,25545.51
ACCT100008819,CUST0009252,SALARY,ACTIVE,2015-04-03,13318.24
ACCT100008820,CUST0065079,SALARY,ACTIVE,2015-12-19,24907.66
ACCT100008821,CUST0068508,Savings,DORMANT,2018-03-12,19593.66
ACCT100008822,CUST0071574,NRE,ACTIVE,2017-04-18,14879.6
ACCT100008823,CUST0012544,NRO,ACTIVE,2016-12-29,3738.45
ACCT100008824,CUST0033369,CURRENT,ACTIVE,2019-08-08,193298.79
ACCT100008825,CUST0028235,SALARY,ACTIVE,2021-01-28,69936.73
ACCT100008826,CUST0031590,NRE,ACTIVE,2017-08-18,10066.09
ACCT100008827,CUST0010147,SALARY,ACTIVE,2021-07-08,53677.71
ACCT100008828,CUST0069514,NRO,ACTIVE,2021-05-11,6754.82
ACCT100008829,CUST0065706,SALARY,ACTIVE,2019-12-02,249006.18
ACCT100008830,CUST0064596,SALARY,ACTIVE,2017-03-29,20826.13
ACCT100008831,CUST0067594,CURRENT,ACTIVE,2017-02-25,98397.37
ACCT100008832,CUST0068785,NRO,ACTIVE,2020-02-21,399954.55
ACCT100008833,CUST0006689,NRE,,2015-09-07,4953.31
ACCT100008834,CUST0056690,SAVINGS,ACTIVE,2021-03-21,2673.78
ACCT100008835,CUST0032277,SALARY,DORMANT,2022-05-25,35928.18
ACCT100008836,CUST0059109,SAVINGS,ACTIVE,2021-08-12,6556.64
ACCT100008837,CUST0052739,SAVINGS,ACTIVE,2022-02-19,43286.28
ACCT100008838,CUST0050185,SAVINGS,ACTIVE,2021-12-18,5780.5
ACCT100008839,CUST0006394,SAVINGS,ACTIVE,2017-02-21,468.55
ACCT100008840,CUST0065722,NRO,ACTIVE,2015-02-15,6556.76
ACCT100008841,CUST0021605,SAVINGS,ACTIVE,2022-06-06,4130.66
ACCT100008842,CUST0029335,Nro,ACTIVE,2020-09-20,52540.6
ACCT100008843,CUST0022706,SAVINGS,ACTIVE,2018-06-09,12889.87
ACCT100008844,CUST0059227,SAVINGS,DORMANT,2015-12-13,2356.98
ACCT100008845,CUST0026058,NRE,ACTIVE,2015-02-10,16758.37
ACCT100008846,CUST0004396,CURRENT,DORMANT,2019-01-23,4989.37
ACCT100008847,CUST0002946,SAVINGS,ACTIVE,2021-01-06,157735.02
ACCT100008848,CUST0066142,nro,ACTIVE,2019-05-02,2319.67
ACCT100008849,CUST0021420,NRE,ACTIVE,2015-10-03,13919.69
ACCT100008850,CUST0042478,NRO,ACTIVE,2015-09-28,19230.7
ACCT100008851,CUST0039543,NRE,DORMANT,2021-08-25,53895.15
ACCT100008852,CUST0043173,NRE,ACTIVE,2021-11-14,10205.07
ACCT100008853,CUST0009491,NRO,ACTIVE,2015-04-26,7305.74
ACCT100008854,CUST0066478,CURRENT,ACTIVE,2016-11-24,41515.1
ACCT100008855,CUST0074452,CURRENT,DORMANT,2017-03-17,3682.51
ACCT100008856,CUST0007757,NRE,ACTIVE,2017-07-03,31332.99
ACCT100008857,CUST0071045,SAVINGS,ACTIVE,2020-06-18,74528.15
ACCT100008858,CUST0031459,NRE,ACTIVE,2019-06-09,7221.79
ACCT100008859,CUST0042742,SAVINGS,ACTIVE,2015-04-22,8508.36
ACCT100008860,CUST0070795,SALARY,ACTIVE,2017-02-22,401406.28
ACCT100008861,CUST0047808,SAVINGS,ACTIVE,2017-03-25,46862.94
ACCT100008862,CUST0058046,CURRENT,ACTIVE,2017-01-25,321213.83
ACCT100008863,CUST0024764,NRE,ACTIVE,2019-10-18,2157.72
ACCT100008864,CUST0012490,SALARY,ACTIVE,2016-08-24,61234.58
ACCT100008865,CUST0052573,SALARY,ACTIVE,2018-11-16,58481.22
ACCT100008866,CUST0064336,CURRENT,ACTIVE,2016-08-31,10869.38
ACCT100008867,CUST0035993,Nre,ACTIVE,2016-08-07,133097.82
ACCT100008868,CUST0020807,SALARY,ACTIVE,2022-07-13,23870.07
ACCT100008869,CUST0056839, CURRENT ,ACTIVE,2022-05-17,1296.25
ACCT100008870,CUST0027324,SAVINGS,ACTIVE,2017-11-26,57034.27
ACCT100008871,CUST0044381,SALARY,ACTIVE,2021-05-24,104860.83
ACCT100008872,CUST0004871,SALARY,ACTIVE,2018-06-05,16369.65
ACCT100008873,CUST0008218,SALARY,ACTIVE,2017-09-06,12271.33
ACCT100008874,CUST0016976,Savings,ACTIVE,2019-03-15,2519.18
ACCT100008875,CUST0016015,NRO,ACTIVE,2018-07-05,42994.63
ACCT100008876,CUST0038880,NRE,BLOCKED,2017-10-07,8346.44
ACCT100008877,CUST0040592,NRE,DORMANT,2017-07-29,12636.36
ACCT100008878,CUST0033085,Savings,ACTIVE,2022-04-29,4746.12
ACCT100008879,CUST0032888,SAVINGS,ACTIVE,2022-05-12,32009.66
ACCT100008880,CUST0011199,NRO,ACTIVE,2020-09-29,90443.1
ACCT100008881,CUST0041203,SALARY,ACTIVE,2016-06-26,18737.94
ACCT100008882,CUST0042618,SALARY,ACTIVE,2015-05-03,4463.27
ACCT100008883,CUST0035217,SAVINGS,ACTIVE,2019-05-01,23246.65
ACCT100008884,CUST0047375,SALARY,ACTIVE,2014-10-23,4160.5
ACCT100008885,CUST0044002,CURRENT,DORMANT,2020-11-20,6019.45
ACCT100008886,CUST0038581,SAVINGS,ACTIVE,2017-03-20,81154.74
ACCT100008887,CUST0025615,SAVINGS,ACTIVE,2017-11-24,79717.74
ACCT100008888,CUST0031024,SALARY,ACTIVE,2021-03-22,12478.75
ACCT100008889,CUST0003528, SALARY ,ACTIVE,2019-03-24,35844.16
ACCT100008890,CUST0005569,NRE,ACTIVE,2018-05-14,4472.6
ACCT100008891,CUST0055510,NRE,DORMANT,2017-04-06,12640.88
ACCT100008892,CUST0028117,CURRENT,ACTIVE,2021-07-02,59003.48
ACCT100008893,CUST0003337,SALARY,ACTIVE,2016-05-07,26959.11
ACCT100008894,CUST0013589,CURRENT,ACTIVE,2015-02-28,9640.71
ACCT100008895,CUST0056938,NRO,ACTIVE,2017-03-24,8080.3
ACCT100008896,CUST0059793,CURRENT,ACTIVE,2015-04-30,5040.99
ACCT100008897,CUST0014435,CURRENT,ACTIVE,2016-07-08,47649.11
ACCT100008898,CUST0061392,CURRENT,ACTIVE,2015-01-16,12290.41
ACCT100008899,CUST0063172,CURRENT,ACTIVE,2016-09-05,29969.61
ACCT100008900,CUST0066684,SALARY,DORMANT,2016-04-24,24865.37
ACCT100008901,CUST0046821,SAVINGS,ACTIVE,2017-06-17,41655.6
ACCT100008902,CUST0058097,nre,ACTIVE,2017-05-23,22729.67
ACCT100008903,CUST0062742,SALARY,ACTIVE,2016-06-04,5505.78
ACCT100008904,CUST0017716,CURRENT,ACTIVE,2020-12-22,68026.06
ACCT100008905,CUST0053762,CURRENT,ACTIVE,2017-01-17,14895.51
ACCT100008906,CUST0023156,SAVINGS,ACTIVE,2022-02-07,6098.1
ACCT100008907,CUST0031344,current,DORMANT,2018-05-04,448.81
ACCT100008908,CUST0039605,NRE,ACTIVE,2019-10-11,32085.65
ACCT100008909,CUST0072573,CURRENT,ACTIVE,2017-03-07,31779.65
ACCT100008910,CUST0048545,SAVINGS,ACTIVE,2016-02-07,262918.25
ACCT100008911,CUST0046452,NRO,ACTIVE,2018-06-29,16317.98
ACCT100008912,CUST0018923,NRE,ACTIVE,2015-10-24,1954.0
ACCT100008913,CUST0042778,Current,ACTIVE,2015-02-22,364.06
ACCT100008914,CUST0052762,SALARY,ACTIVE,2018-10-10,2529.71
ACCT100008915,CUST0001448,SALARY,ACTIVE,2019-07-16,3898.3
ACCT100008916,CUST0007421,SAVINGS,ACTIVE,2019-02-19,33604.47
ACCT100008917,CUST0064476,SAVINGS,ACTIVE,2022-01-15,17691.01
ACCT100008918,CUST0005208,SALARY,ACTIVE,2022-05-31,34852.86
ACCT100008919,CUST0067367,Nro,CLOSED,2016-02-09,632195.17
ACCT100008920,CUST0041167,SALARY,CLOSED,2022-03-23,10732.43
ACCT100008921,CUST0006394,SAVINGS,ACTIVE,2021-04-16,30399.52
ACCT100008922,CUST0009844,SAVINGS,BLOCKED,2018-08-15,6109.72
ACCT100008923,CUST0073924,SAVINGS,ACTIVE,2018-10-26,3721.84
ACCT100008924,CUST0023557,NRO,ACTIVE,2016-03-07,929964.92
ACCT100008925,CUST0015357,NRO,ACTIVE,2022-06-05,21342.11
ACCT100008926,CUST0004490,NRE,ACTIVE,2015-09-20,6285.9
ACCT100008927,CUST0059051,NRO,ACTIVE,2018-11-26,81515.24
ACCT100008928,CUST0004111,nre,ACTIVE,2018-06-18,16880.85
ACCT100008929,CUST0041059,Nro,ACTIVE,2021-08-21,839.38
ACCT100008930,CUST0057291,SALARY,ACTIVE,2017-12-05,16823.76
ACCT100008931,CUST0032169,SAVINGS,ACTIVE,2018-11-10,33660.97
ACCT100008932,CUST0074456,SAVINGS,ACTIVE,2018-09-21,29373.17
ACCT100008933,CUST0029537,NRE,CLOSED,2018-02-09,839.96
ACCT100008934,CUST0050302,CURRENT,ACTIVE,2018-10-16,556.24
ACCT100008935,CUST0054630,Current,ACTIVE,2022-02-04,12010.66
ACCT100008936,CUST0022415,SALARY,DORMANT,2015-04-25,157981.15
ACCT100008937,CUST0020909,NRE,ACTIVE,2019-12-28,2480.11
ACCT100008938,CUST0031332,CURRENT,ACTIVE,2019-12-14,98435.64
ACCT100008939,CUST0061229, SAVINGS ,ACTIVE,2020-02-05,111189.81
ACCT100008940,CUST0023352,salary,ACTIVE,2015-06-18,14871.64
ACCT100008941,CUST0063016,CURRENT,ACTIVE,2019-03-25,103389.29
ACCT100008942,CUST0071151,NRE,ACTIVE,2016-01-31,47270.06
ACCT100008943,CUST0072658,NRO,ACTIVE,2021-10-11,21825.55
ACCT100008944,CUST0003470,SAVINGS,ACTIVE,2015-01-05,282772.37
ACCT100008945,CUST0008782,NRO,ACTIVE,2021-12-29,14308.53
ACCT100008946,CUST0056467,SALARY,ACTIVE,2019-04-24,753149.13
ACCT100008947,CUST0002064,NRE,ACTIVE,2021-06-12,11130.59
ACCT100008948,CUST0017904,SAVINGS,ACTIVE,2018-12-11,4068.84
ACCT100008949,CUST0009286,CURRENT,ACTIVE,2020-10-28,55170.65
ACCT100008950,CUST0062569,SALARY,ACTIVE,2022-07-05,6533.5
ACCT100008951,CUST0056179,SAVINGS,ACTIVE,2016-09-09,15751.23
ACCT100008952,CUST0042553,CURRENT,ACTIVE,2019-01-27,10046.39
ACCT100008953,CUST0038297,NRE,ACTIVE,2022-04-23,61568.45
ACCT100008954,CUST0046150,NRE,ACTIVE,2017-07-24,56298.76
ACCT100008955,CUST0052056,NRO,ACTIVE,2015-05-09,638.84
ACCT100008956,CUST0061880,Nre,BLOCKED,2017-12-28,33539.13
ACCT100008957,CUST0003864,NRO,ACTIVE,2016-05-11,57386.93
ACCT100008958,CUST0031204,Savings,ACTIVE,2016-12-15,10301.58
ACCT100008959,CUST0010272,SAVINGS,ACTIVE,2018-01-02,55650.34
ACCT100008960,CUST0060272,SAVINGS,ACTIVE,2019-09-27,30630.63
ACCT100008961,CUST0072735,NRE,ACTIVE,2022-07-02,272395.42
ACCT100008962,CUST0013820,NRE,ACTIVE,2014-12-04,727.17
ACCT100008963,CUST0019990,SALARY,ACTIVE,2017-06-18,2972.89
ACCT100008964,CUST0017853,CURRENT,ACTIVE,2016-02-19,33761.72
ACCT100008965,CUST0037663,NRO,ACTIVE,2022-06-24,54750.96
ACCT100008966,CUST0002009,SALARY,ACTIVE,2019-03-07,8669.8
ACCT100008967,CUST0010827,SAVINGS,ACTIVE,2018-06-29,58108.76
ACCT100008968,CUST0053529,NRO,ACTIVE,2016-05-01,24409.22
ACCT100008969,CUST0070530,CURRENT,CLOSED,2018-05-09,29553.15
ACCT100008970,CUST0048235,SALARY,ACTIVE,2019-02-11,19510.45
ACCT100008971,CUST0029621,CURRENT,ACTIVE,2016-04-22,29830.09
ACCT100008972,CUST0027075,Salary,ACTIVE,2021-08-19,12295.28
ACCT100008973,CUST0029818,CURRENT,ACTIVE,2017-04-02,4924.24
ACCT100008974,CUST0041613,NRO,ACTIVE,2021-08-10,60880.75
ACCT100008975,CUST0068231,NRO,ACTIVE,2014-12-25,802.83
ACCT100008976,CUST0010788,NRO,ACTIVE,2015-02-27,27995.56
ACCT100008977,CUST0032229,NRO,DORMANT,2020-06-02,130688.03
ACCT100008978,CUST0072448,NRO,ACTIVE,2018-12-17,123417.72
ACCT100008979,CUST0021534,NRE,ACTIVE,2017-02-27,62627.42
ACCT100008980,CUST0048061,SAVINGS,DORMANT,2017-02-02,73181.22
ACCT100008981,CUST0009387, NRE ,ACTIVE,2015-03-31,88311.93
ACCT100008982,CUST0045298,SALARY,ACTIVE,2018-12-03,3426.03
ACCT100008983,CUST0042235,SALARY,ACTIVE,2020-11-10,6963.02
ACCT100008984,CUST0008786,SALARY,ACTIVE,2015-11-01,30321.95
ACCT100008985,CUST0037108,NRO,ACTIVE,2019-05-16,165125.0
ACCT100008986,CUST0036843,NRO,ACTIVE,2018-08-27,52583.0
ACCT100008987,CUST0051997,SALARY,ACTIVE,2017-11-03,52828.16
ACCT100008988,CUST0051636,CURRENT,ACTIVE,2020-06-19,54435.67
ACCT100008989,CUST0052329,SAVINGS,ACTIVE,2017-02-26,69123.97
ACCT100008990,CUST0028801,SAVINGS,ACTIVE,2015-08-09,66966.8
ACCT100008991,CUST0061362,CURRENT,ACTIVE,2021-11-19,22022.01
ACCT100008992,CUST0056419,NRO,ACTIVE,2016-09-20,90233.56
ACCT100008993,CUST0043830,SALARY,ACTIVE,2020-04-30,11625.23
ACCT100008994,CUST0053922, SAVINGS ,ACTIVE,2019-07-04,6584.18
ACCT100008995,CUST0063343,CURRENT,ACTIVE,2019-10-03,9676.88
ACCT100008996,CUST0062244,NRO,ACTIVE,2022-03-13,1243.34
ACCT100008997,CUST0026354,NRO,ACTIVE,2019-05-25,26570.72
ACCT100008998,CUST0072027,SAVINGS,BLOCKED,2016-04-18,34702.4
ACCT100008999,CUST0039029,SAVINGS,ACTIVE,2018-03-22,112712.58
ACCT100009000,CUST0007475,SALARY,DORMANT,2020-03-12,346180.3
ACCT100009001,CUST0039243,CURRENT,ACTIVE,2015-09-22,63890.26
ACCT100009002,CUST0054032,CURRENT,CLOSED,2021-09-12,25760.09
ACCT100009003,CUST0056343,CURRENT,ACTIVE,2016-03-30,24178.12
ACCT100009004,CUST0057715,NRO,BLOCKED,2021-08-31,80163.38
ACCT100009005,CUST0017627,NRE,ACTIVE,2016-02-03,2956.21
ACCT100009006,CUST0040533,SALARY,ACTIVE,2018-12-14,22206.33
ACCT100009007,CUST0009926,SALARY,BLOCKED,2019-08-31,27384.97
ACCT100009008,CUST0050181,CURRENT,ACTIVE,2021-12-22,22512.03
ACCT100009009,CUST0065347,CURRENT,ACTIVE,2016-05-17,38680.96
ACCT100009010,CUST0035936,NRE,ACTIVE,2016-10-09,12162.31
ACCT100009011,CUST0026708, NRE ,ACTIVE,2017-05-26,21113.37
ACCT100009012,CUST0065455,SALARY,BLOCKED,2017-12-09,44792.18
ACCT100009013,CUST0041479,NRE,ACTIVE,2020-05-17,1430.38
ACCT100009014,CUST0040825,SAVINGS,ACTIVE,2018-11-01,103947.68
ACCT100009015,CUST0015957,NRO,ACTIVE,2021-11-13,260072.97
ACCT100009016,CUST0043367,CURRENT,ACTIVE,2015-06-04,8918.32
ACCT100009017,CUST0002950,NRO,ACTIVE,2019-05-06,7145.79
ACCT100009018,CUST0064025,CURRENT,ACTIVE,2017-01-25,27482.44
ACCT100009019,CUST0015300,CURRENT,ACTIVE,2019-05-14,63792.53
ACCT100009020,CUST0017964,NRO,DORMANT,2017-11-15,22260.99
ACCT100009021,CUST0034536,NRE,ACTIVE,2015-04-16,18953.45
ACCT100009022,CUST0067583,NRO,ACTIVE,2016-09-03,4265.89
ACCT100009023,CUST0028059,SALARY,ACTIVE,2019-03-20,6544.19
ACCT100009024,CUST0062261,CURRENT,ACTIVE,2020-06-26,61298.26
