ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES
ACCT100002396,CUST0006538,SALARY,ACTIVE,2012-07-22,2350.42,AED,1
ACCT100002397,CUST0003521,SAVINGS,ACTIVE,2012-09-18,19591.26,INR,2
ACCT100002398,CUST0004299,SAVINGS,ACTIVE,2012-10-31,19539.03,INR,1
ACCT100002399,CUST0002089,SALARY,ACTIVE,2020-10-20,17797.68,INR,1
ACCT100002400,CUST0005124,CURRENT,ACTIVE,2014-07-22,27656.13,INR,1
ACCT100002401,CUST0007461,CURRENT,ACTIVE,2021-03-28,61796.9,INR,1
ACCT100002402,CUST0000889,CURRENT,ACTIVE,2012-07-28,835834.01,USD,1
ACCT100002403,CUST0005419,CURRENT,BLOCKED,2016-12-18,91361.08,INR,1
ACCT100002404,CUST0000550, SAVINGS ,ACTIVE,2018-06-15,147743.95,AED,1
ACCT100002405,CUST0005244,SAVINGS,ACTIVE,2012-01-27,12522.54,USD,1
ACCT100002406,CUST0005463,CURRENT,CLOSED,2012-12-28,999.8,INR,1
ACCT100002407,CUST0007192,CURRENT,ACTIVE,2016-10-03,150312.38,INR,1
ACCT100002408,CUST0001004,NRO,ACTIVE,2018-01-12,1856947.9,INR,1
ACCT100002409,CUST0001485,CURRENT,ACTIVE,2016-07-26,59900.34,USD,1
ACCT100002410,CUST0001521,SALARY,ACTIVE,2016-09-27,4827.3,AED,1
ACCT100002411,CUST0004064,CURRENT,ACTIVE,2012-05-03,55647.16,USD,1
ACCT100002412,CUST0003009,CURRENT,ACTIVE,2014-11-23,280137.43,INR,1
ACCT100002413,CUST0001366,SALARY,ACTIVE,2018-10-29,13943.18,INR,2
ACCT100002414,CUST0007270,SALARY,ACTIVE,2018-01-01,4128.76,INR,2
ACCT100002415,CUST0000049,CURRENT,DORMANT,2012-03-21,11078.64,INR,1
ACCT100002416,CUST0004984,CURRENT,ACTIVE,2020-08-08,142232.73,SGD,1
ACCT100002417,CUST0001120,NRE,ACTIVE,2014-11-06,17800133.49,INR,1
ACCT100002418,CUST0004458,SALARY,ACTIVE,2012-12-31,1965.33,INR,1
ACCT100002419,CUST0001383,TRUST,DORMANT,2013-03-23,830686.26,INR,1
ACCT100002420,CUST0002736,NRO,ACTIVE,2017-01-31,273254.34,INR,1
ACCT100002421,CUST0003175,SALARY,ACTIVE,2021-07-02,2113.62,INR,1
ACCT100002422,CUST0001933,SAVINGS,ACTIVE,2015-06-10,54345.58,INR,3
ACCT100002423,CUST0007268, CURRENT ,ACTIVE,2019-08-16,1032330.69,SGD,1
ACCT100002424,CUST0000687,SALARY,ACTIVE,2018-02-11,47612.32,INR,1
ACCT100002425,CUST0002581,SAVINGS,ACTIVE,2013-01-15,9367.67,USD,1
ACCT100002426,CUST0007032,SALARY,ACTIVE,2013-07-11,1474.21,AED,1
ACCT100002427,CUST0006864,SHELL,ACTIVE,2019-01-11,1271074.51,INR,1
ACCT100002428,CUST0006266,NRE,ACTIVE,2021-07-26,130523.48,INR,1
ACCT100002429,CUST0004745,SALARY,ACTIVE,2013-01-20,30467.21,INR,2
ACCT100002430,CUST0007620,SALARY,ACTIVE,2016-08-17,7251.46,SGD,1
ACCT100002431,CUST0004441,NRO,ACTIVE,2020-11-22,24700.96,USD,1
ACCT100002432,CUST0006480,current,ACTIVE,2020-03-17,54305.3,INR,1
ACCT100002433,CUST0001354,CURRENT,ACTIVE,2020-08-10,279404.95,USD,1
ACCT100002434,CUST0004042,SALARY,ACTIVE,2021-10-14,38506.99,INR,2
ACCT100002435,CUST0003679,SALARY,ACTIVE,2014-08-20,7447.72,INR,2
ACCT100002436,CUST0003481, NRE ,ACTIVE,2015-09-24,27684.46,SGD,3
ACCT100002437,CUST0003401,CURRENT,ACTIVE,2012-09-24,31511.05,INR,1
ACCT100002438,CUST0002035,CURRENT,ACTIVE,2013-04-11,30311.32,INR,1
ACCT100002439,CUST0002332,SAVINGS,ACTIVE,2018-11-19,15048.56,INR,1
ACCT100002440,CUST0003956,SALARY,ACTIVE,2014-11-15,221350.8,INR,1
ACCT100002441,CUST0003949,CURRENT,DORMANT,2016-03-25,30581.1,SGD,3
ACCT100002442,CUST0004942,CURRENT,ACTIVE,2013-05-27,59382.93,INR,2
ACCT100002443,CUST0004357,SAVINGS,ACTIVE,2020-01-13,52086.39,INR,2
ACCT100002444,CUST0003302,SALARY,ACTIVE,2013-05-31,24312.61,AED,1
ACCT100002445,CUST0005066,CURRENT,ACTIVE,2014-08-27,438840.92,INR,1
ACCT100002446,CUST0003110,SALARY,ACTIVE,2013-12-27,5027.07,USD,1
ACCT100002447,CUST0007452,SAVINGS,ACTIVE,2017-04-13,6006.06,INR,3
ACCT100002448,CUST0000458,NRO,ACTIVE,2018-05-28,56100.41,INR,1
ACCT100002449,CUST0006817,NRO,ACTIVE,2012-04-07,24145.9,INR,2
ACCT100002450,CUST0000816,CURRENT,ACTIVE,2018-09-01,52833.2,INR,3
ACCT100002451,CUST0001492,SAVINGS,DORMANT,2017-04-24,20520.35,INR,1
ACCT100002452,CUST0002240,CURRENT,DORMANT,2012-02-04,29555.94,AED,2
ACCT100002453,CUST0000863,SALARY,ACTIVE,2017-11-10,25811.72,USD,1
ACCT100002454,CUST0003578,SALARY,DORMANT,2017-10-15,26951.08,SGD,2
ACCT100002455,CUST0005895,NRO,ACTIVE,2019-08-29,32577.63,INR,2
ACCT100002456,CUST0002651,NRO,ACTIVE,2020-11-27,230587.42,INR,1
ACCT100002457,CUST0000648,SALARY,ACTIVE,2021-01-02,2013.54,GBP,1
ACCT100002458,CUST0001422,SALARY,BLOCKED,2015-07-06,2825.99,INR,2
ACCT100002459,CUST0000264,SAVINGS,ACTIVE,2015-08-14,138829.21,INR,1
ACCT100002460,CUST0000259,CURRENT,ACTIVE,2012-06-19,34630.2,INR,1
ACCT100002461,CUST0007172, CURRENT ,ACTIVE,2019-12-17,35946.68,AED,1
ACCT100002462,CUST0004756,CURRENT,ACTIVE,2014-01-22,593524.87,INR,1
ACCT100002463,CUST0001471,SALARY,ACTIVE,2019-10-13,14782.28,INR,1
ACCT100002464,CUST0002509,CURRENT,BLOCKED,2015-08-24,33030.27,USD,2
ACCT100002465,CUST0007622,CURRENT,ACTIVE,2013-04-12,12631.8,INR,1
ACCT100002466,CUST0006276,SAVINGS,ACTIVE,2014-04-09,32623.49,GBP,1
ACCT100002467,CUST0007189,SAVINGS,ACTIVE,2013-04-03,142771.32,INR,2
ACCT100002468,CUST0004950,CURRENT,ACTIVE,2015-12-13,44033.73,SGD,1
ACCT100002469,CUST0006571,SAVINGS,ACTIVE,2017-08-15,112175.75,INR,2
ACCT100002470,CUST0000051,SAVINGS,ACTIVE,2016-01-18,13058.74,INR,1
ACCT100002471,CUST0002643,NRE,ACTIVE,2012-04-18,52284.42,INR,1
ACCT100002472,CUST0001024,CURRENT,ACTIVE,2017-06-11,23492.52,SGD,1
ACCT100002473,CUST0001495,SHELL,ACTIVE,2018-05-04,212424.07,SGD,1
ACCT100002474,CUST0000785, SAVINGS ,ACTIVE,2016-07-03,128134.82,INR,1
ACCT100002475,CUST0004484,TRUST,DORMANT,2018-03-27,1771325.11,INR,2
ACCT100002476,CUST0007200,SALARY,ACTIVE,2016-10-29,20391.68,INR,1
ACCT100002477,CUST0003955, SALARY ,ACTIVE,2012-06-08,324.36,INR,3
ACCT100002478,CUST0001053,NRE,ACTIVE,2019-06-01,1489691.46,INR,2
ACCT100002479,CUST0006495,SALARY,ACTIVE,2015-11-13,6412.6,INR,2
ACCT100002480,CUST0005973,SAVINGS,BLOCKED,2016-05-23,6386.4,USD,1
ACCT100002481,CUST0007346,NRO,ACTIVE,2019-09-21,59101.29,INR,1
ACCT100002482,CUST0006858,NRO,ACTIVE,2019-01-29,103399.24,AED,1
ACCT100002483,CUST0006313,CURRENT,ACTIVE,2020-02-25,92874.72,INR,1
ACCT100002484,CUST0000805,SAVINGS,ACTIVE,2012-06-24,82978.97,USD,1
ACCT100002485,CUST0006446,NRE,DORMANT,2013-08-05,358549.54,USD,1
ACCT100002486,CUST0002570,CURRENT,ACTIVE,2021-05-14,50849.63,INR,1
ACCT100002487,CUST0002788,CURRENT,ACTIVE,2019-10-08,27885.47,INR,1
ACCT100002488,CUST0006108,SHELL,DORMANT,2018-11-22,173971.3,INR,1
ACCT100002489,CUST0000468,SAVINGS,ACTIVE,2017-06-02,28704.92,INR,1
ACCT100002490,CUST0005271,SAVINGS,ACTIVE,2017-12-30,35925.05,INR,1
ACCT100002491,CUST0002432,SALARY,ACTIVE,2012-12-04,3614.47,AED,2
ACCT100002492,CUST0003076,SAVINGS,ACTIVE,2020-10-24,3339.49,SGD,3
ACCT100002493,CUST0000698,CURRENT,ACTIVE,2019-07-22,157765.49,INR,1
ACCT100002494,CUST0007352,SAVINGS,CLOSED,2016-12-16,8620.0,INR,1
ACCT100002495,CUST0004735,NRE,ACTIVE,2015-10-20,28162.11,USD,1
ACCT100002496,CUST0002865,SAVINGS,ACTIVE,2019-10-01,3923.32,INR,3
ACCT100002497,CUST0002842,NRE,ACTIVE,2015-12-27,352103.92,INR,1
ACCT100002498,CUST0005228,SALARY,ACTIVE,2018-02-15,120032.83,INR,3
ACCT100002499,CUST0000811,SAVINGS,ACTIVE,2017-11-22,74471.41,AED,2
ACCT100002500,CUST0003118,NRE,ACTIVE,2012-05-30,9702.77,INR,1
ACCT100002501,CUST0007068,CURRENT,ACTIVE,2018-08-19,42152.97,INR,1
ACCT100002502,CUST0007817,CURRENT,ACTIVE,2020-02-26,165611.18,USD,1
ACCT100002503,CUST0006229,SAVINGS,DORMANT,2020-06-29,1774.26,AED,2
ACCT100002504,CUST0004229,SALARY,ACTIVE,2014-11-14,128841.95,INR,1
ACCT100002505,CUST0006804,NRE,ACTIVE,2015-04-24,10884.52,INR,1
ACCT100002506,CUST0006313, SALARY ,CLOSED,2016-07-01,28151.4,INR,1
ACCT100002507,CUST0001490,SALARY,DORMANT,2021-06-25,6716.55,INR,3
ACCT100002508,CUST0004064,NRO,ACTIVE,2016-07-20,135121.9,INR,1
ACCT100002509,CUST0001855,CURRENT,ACTIVE,2012-04-22,55389.8,INR,1
ACCT100002510,CUST0001753,SHELL,BLOCKED,2021-02-07,174667.07,INR,2
ACCT100002511,CUST0000310,CURRENT,ACTIVE,2021-05-02,108778.66,INR,2
ACCT100002512,CUST0002604,SALARY,ACTIVE,2016-09-08,8087.25,USD,1
ACCT100002513,CUST0007034,SAVINGS,ACTIVE,2018-03-04,38928.03,INR,1
ACCT100002514,CUST0004861,SALARY,ACTIVE,2015-09-26,4283.37,INR,1
ACCT100002515,CUST0004008,CURRENT,ACTIVE,2013-08-18,33768.79,INR,2
ACCT100002516,CUST0005508,SAVINGS,BLOCKED,2017-07-17,37409.73,AED,1
ACCT100002517,CUST0001357,SAVINGS,ACTIVE,2021-08-18,5486.45,INR,1
ACCT100002518,CUST0004420,CURRENT,ACTIVE,2020-05-20,282223.84,GBP,1
ACCT100002519,CUST0001178,SALARY,ACTIVE,2012-09-10,17695.6,SGD,1
ACCT100002520,CUST0003969,SALARY,ACTIVE,2019-05-26,222441.72,USD,1
ACCT100002521,CUST0007374,CURRENT,CLOSED,2012-11-03,38074.39,INR,1
ACCT100002522,CUST0001334,NRO,ACTIVE,2012-03-20,146720.91,INR,1
ACCT100002523,CUST0003453,SAVINGS,ACTIVE,2017-07-10,11573.68,INR,1
ACCT100002524,CUST0006224,SAVINGS,ACTIVE,2017-08-22,16371.56,INR,1
ACCT100002525,CUST0001314,SAVINGS,CLOSED,2020-01-03,37351.43,USD,2
ACCT100002526,CUST0007685,SAVINGS,ACTIVE,2017-02-27,183944.61,INR,1
ACCT100002527,CUST0002399,NRE,BLOCKED,2016-03-19,1388668.09,INR,1
ACCT100002528,CUST0007795,CURRENT,ACTIVE,2019-05-09,157149.2,AED,1
ACCT100002529,CUST0002666,SALARY,ACTIVE,2019-02-20,2291.57,INR,1
ACCT100002530,CUST0001361,nre,ACTIVE,2016-11-14,93397.57,INR,1
ACCT100002531,CUST0006361,CURRENT,ACTIVE,2019-02-26,117019.12,AED,1
ACCT100002532,CUST0007196,CURRENT,ACTIVE,2019-08-19,14757.75,INR,1
ACCT100002533,CUST0007313,CURRENT,BLOCKED,2013-06-22,47509.06,USD,2
ACCT100002534,CUST0003560,SALARY,ACTIVE,2018-02-06,14455.79,AED,1
ACCT100002535,CUST0004374,CURRENT,ACTIVE,2015-07-09,747089.31,AED,1
ACCT100002536,CUST0004436,CURRENT,ACTIVE,2016-10-21,38468.22,USD,1
ACCT100002537,CUST0003630,SALARY,DORMANT,2021-01-13,1073.06,INR,1
ACCT100002538,CUST0007081,TRUST,DORMANT,2015-01-20,1031453.57,USD,2
ACCT100002539,CUST0005585,NRE,ACTIVE,2013-04-19,778159.71,INR,1
ACCT100002540,CUST0001198,CURRENT,ACTIVE,2017-08-03,1485598.4,USD,1
ACCT100002541,CUST0002436,SALARY,ACTIVE,2018-06-26,5871.24,INR,1
ACCT100002542,CUST0005515,CURRENT,ACTIVE,2017-07-18,6211.54,INR,1
ACCT100002543,CUST0001082,CURRENT,ACTIVE,2019-06-03,82644.33,SGD,2
ACCT100002544,CUST0004391,SALARY,ACTIVE,2012-12-01,24950.04,SGD,1
ACCT100002545,CUST0006286,NRE,ACTIVE,2015-03-06,386530.46,INR,1
ACCT100002546,CUST0003872,SAVINGS,ACTIVE,2012-01-15,8862.44,INR,1
ACCT100002547,CUST0004340,SAVINGS,ACTIVE,2019-01-25,30858.74,INR,1
ACCT100002548,CUST0005243,SALARY,ACTIVE,2012-01-29,13334.04,INR,1
ACCT100002549,CUST0007022,SALARY,ACTIVE,2020-06-03,4882.03,INR,1
ACCT100002550,CUST0001233,SALARY,ACTIVE,2013-04-11,2192.39,USD,1
ACCT100002551,CUST0004975,SAVINGS,ACTIVE,2017-08-12,9990.96,INR,1
ACCT100002552,CUST0006132,SALARY,ACTIVE,2014-05-15,10268.52,INR,1
ACCT100002553,CUST0007579,CURRENT,ACTIVE,2013-12-25,136440.54,INR,1
ACCT100002554,CUST0000763,SAVINGS,ACTIVE,2019-03-31,15483.54,INR,1
ACCT100002555,CUST0001838,NRO,ACTIVE,2016-06-17,45182.5,INR,1
ACCT100002556,CUST0002518,CURRENT,ACTIVE,2021-07-27,108948.3,INR,2
ACCT100002557,CUST0001128,NRO,ACTIVE,2017-09-04,87352.53,USD,1
ACCT100002558,CUST0006274,CURRENT,ACTIVE,2019-12-09,17172.35,INR,1
ACCT100002559,CUST0003647,SALARY,ACTIVE,2012-02-07,18943.53,INR,1
ACCT100002560,CUST0001641,NRE,ACTIVE,2018-02-19,442212.83,USD,1
ACCT100002561,CUST0000974,CURRENT,BLOCKED,2012-04-22,42608.74,INR,3
ACCT100002562,CUST0003063,NRO,DORMANT,2020-07-15,1157152.5,INR,1
ACCT100002563,CUST0001581,CURRENT,ACTIVE,2014-12-26,310752.33,INR,1
ACCT100002564,CUST0000934,SAVINGS,ACTIVE,2021-06-07,35482.82,AED,2
ACCT100002565,CUST0007811,SALARY,DORMANT,2021-11-07,6572.48,INR,1
ACCT100002566,CUST0007012,CURRENT,ACTIVE,2013-06-25,3175.55,INR,1
ACCT100002567,CUST0007672,TRUST,ACTIVE,2021-04-21,52351.03,INR,1
ACCT100002568,CUST0000551,NRE,ACTIVE,2013-07-10,617032.97,INR,1
ACCT100002569,CUST0001350,SAVINGS,BLOCKED,2021-10-23,4060.68,AED,2
ACCT100002570,CUST0007639,SHELL,ACTIVE,2012-08-17,1201185.55,INR,2
ACCT100002571,CUST0001977,CURRENT,ACTIVE,2020-07-31,12740.46,AED,1
ACCT100002572,CUST0000277,SALARY,ACTIVE,2013-12-15,8663.45,INR,1
ACCT100002573,CUST0001861,SAVINGS,ACTIVE,2018-01-27,7896.54,AED,1
ACCT100002574,CUST0007613,SAVINGS,ACTIVE,2020-05-03,56918.47,INR,2
ACCT100002575,CUST0004990,SAVINGS,ACTIVE,2014-08-15,63232.17,INR,1
ACCT100002576,CUST0000203,SAVINGS,ACTIVE,2013-12-19,1435.06,INR,2
ACCT100002577,CUST0004378,SAVINGS,CLOSED,2012-01-23,122881.71,INR,1
ACCT100002578,CUST0004071,CURRENT,ACTIVE,2015-07-30,32885.27,SGD,2
ACCT100002579,CUST0004471,SALARY,ACTIVE,2016-06-14,57923.54,INR,1
ACCT100002580,CUST0003373,SAVINGS,ACTIVE,2020-04-21,116757.53,INR,1
ACCT100002581,CUST0007525,CURRENT,ACTIVE,2020-09-27,20905.43,INR,1
ACCT100002582,CUST0001264,CURRENT,ACTIVE,2018-12-22,553188.1,USD,1
ACCT100002583,CUST0000015,CURRENT,ACTIVE,2014-01-09,3329.98,AED,1
ACCT100002584,CUST0001640,CURRENT,ACTIVE,2018-07-04,10299.22,INR,1
ACCT100002585,CUST0006998,CURRENT,ACTIVE,2014-04-22,26001.43,AED,1
ACCT100002586,CUST0004420,SAVINGS,ACTIVE,2013-02-21,3447.08,INR,1
ACCT100002587,CUST0001069,CURRENT,ACTIVE,2017-09-22,5561.96,INR,1
ACCT100002588,CUST0003481,SAVINGS,ACTIVE,2017-12-15,75657.27,AED,1
ACCT100002589,CUST0005746,SAVINGS,ACTIVE,2017-10-06,8297.26,INR,1
ACCT100002590,CUST0000719,savings,BLOCKED,2013-04-01,18257.55,INR,1
ACCT100002591,CUST0006946,TRUST,DORMANT,2019-10-25,895649.14,INR,1
ACCT100002592,CUST0006277,CURRENT,BLOCKED,2015-04-26,249963.9,SGD,1
ACCT100002593,CUST0006787,SHELL,DORMANT,2016-06-22,6655604.74,GBP,1
ACCT100002594,CUST0001619,SAVINGS,ACTIVE,2018-10-18,4382.7,USD,1
ACCT100002595,CUST0001335,SAVINGS,DORMANT,2021-04-03,165319.03,AED,1
ACCT100002596,CUST0003133,SALARY,ACTIVE,2021-10-22,14481.55,USD,1
ACCT100002597,CUST0001285,CURRENT,BLOCKED,2016-09-29,62680.05,INR,1
ACCT100002598,CUST0007782,CURRENT,ACTIVE,2013-09-21,32066.51,INR,1
ACCT100002599,CUST0003283,NRE,ACTIVE,2012-06-13,257966.5,USD,1
ACCT100002600,CUST0000584,SAVINGS,DORMANT,2015-09-26,164445.16,USD,2
ACCT100002601,CUST0006485,SALARY,BLOCKED,2016-10-07,30465.14,GBP,1
ACCT100002602,CUST0003272,NRO,ACTIVE,2016-02-18,506246.02,INR,3
ACCT100002603,CUST0002884,SAVINGS,ACTIVE,2019-08-24,4401.58,USD,1
ACCT100002604,CUST0000404,CURRENT,ACTIVE,2012-01-21,25470.38,USD,1
ACCT100002605,CUST0000501,NRE,ACTIVE,2017-01-19,183733.57,AED,1
ACCT100002606,CUST0007931,CURRENT,ACTIVE,2021-04-26,103764.55,INR,1
ACCT100002607,CUST0005496,CURRENT,ACTIVE,2019-01-17,81796.2,USD,1
ACCT100002608,CUST0007332,SALARY,ACTIVE,2021-03-22,168532.53,INR,1
ACCT100002609,CUST0004350,CURRENT,ACTIVE,2020-09-28,17936.6,INR,1
ACCT100002610,CUST0004792,SALARY,ACTIVE,2016-05-12,22871.76,USD,3
ACCT100002611,CUST0007763,SAVINGS,ACTIVE,2016-11-02,34847.8,AED,3
ACCT100002612,CUST0006150,SAVINGS,ACTIVE,2015-11-18,8897.44,USD,2
ACCT100002613,CUST0002871,SAVINGS,ACTIVE,2019-05-06,14725.01,AED,1
ACCT100002614,CUST0005976, SAVINGS ,ACTIVE,2012-10-20,6003.94,INR,1
ACCT100002615,CUST0004669,SAVINGS,CLOSED,2012-11-19,25286.51,INR,2
ACCT100002616,CUST0001669,SALARY,ACTIVE,2020-02-15,1572.35,INR,1
ACCT100002617,CUST0002205,TRUST,ACTIVE,2017-11-01,4105511.35,USD,1
ACCT100002618,CUST0001092,SAVINGS,ACTIVE,2012-07-29,11257.45,INR,2
ACCT100002619,CUST0004058,SAVINGS,DORMANT,2016-08-09,5567.21,INR,1
ACCT100002620,CUST0003770,CURRENT,DORMANT,2015-11-08,3594.88,INR,3
ACCT100002621,CUST0000622,SAVINGS,ACTIVE,2012-03-31,9539.45,INR,1
ACCT100002622,CUST0004922,CURRENT,ACTIVE,2012-09-10,34129.87,INR,3
ACCT100002623,CUST0001204,CURRENT,ACTIVE,2020-05-11,77033.7,USD,1
ACCT100002624,CUST0001171,SAVINGS,ACTIVE,2021-04-24,11852.61,INR,1
ACCT100002625,CUST0007534, TRUST ,DORMANT,2020-06-27,25018635.01,AED,2
ACCT100002626,CUST0001042,SAVINGS,DORMANT,2019-08-19,2414.91,INR,1
ACCT100002627,CUST0002554,NRO,ACTIVE,2013-07-22,244640.12,INR,3
ACCT100002628,CUST0006086,CURRENT,ACTIVE,2014-02-24,89532.04,AED,1
ACCT100002629,CUST0004078,SAVINGS,ACTIVE,2021-05-01,2149.81,INR,3
ACCT100002630,CUST0005407,SAVINGS,ACTIVE,2017-09-10,9960.05,SGD,1
ACCT100002631,CUST0001025,CURRENT,ACTIVE,2012-06-10,1651242.42,INR,3
ACCT100002632,CUST0000006,CURRENT,ACTIVE,2015-12-12,22214.45,USD,2
ACCT100002633,CUST0001061,nro,ACTIVE,2014-08-06,2017661.63,AED,1
ACCT100002634,CUST0001282,SAVINGS,ACTIVE,2013-05-03,13749.86,USD,1
ACCT100002635,CUST0004154,SALARY,ACTIVE,2014-12-27,11930.15,GBP,2
ACCT100002636,CUST0001259,SAVINGS,ACTIVE,2013-07-05,9254.8,INR,1
ACCT100002637,CUST0002981,NRO,BLOCKED,2020-11-14,21969.28,INR,1
ACCT100002638,CUST0007600,CURRENT,ACTIVE,2019-11-21,7885.7,INR,2
ACCT100002639,CUST0005591,NRE,ACTIVE,2017-12-10,65342.82,INR,1
ACCT100002640,CUST0006444,CURRENT,ACTIVE,2017-05-12,150590.2,INR,1
ACCT100002641,CUST0002348,SAVINGS,ACTIVE,2021-09-06,36556.64,AED,2
ACCT100002642,CUST0005105, CURRENT ,ACTIVE,2018-01-11,27926.89,INR,1
ACCT100002643,CUST0004379,SAVINGS,ACTIVE,2018-12-26,272038.4,INR,1
ACCT100002644,CUST0002523,SAVINGS,ACTIVE,2020-03-28,4583.91,INR,1
ACCT100002645,CUST0005669,NRO,DORMANT,2015-08-10,193522.49,GBP,1
ACCT100002646,CUST0007000,SALARY,ACTIVE,2017-04-23,1596.83,INR,1
ACCT100002647,CUST0001883,NRE,ACTIVE,2016-07-28,255352.17,USD,2
ACCT100002648,CUST0003704,NRE,ACTIVE,2012-09-01,351483.4,INR,1
ACCT100002649,CUST0004703,SAVINGS,ACTIVE,2012-07-16,12087.01,INR,1
ACCT100002650,CUST0007326,NRO,ACTIVE,2012-08-29,104152.88,INR,1
ACCT100002651,CUST0006232,NRE,ACTIVE,2015-11-29,79398.27,AED,2
ACCT100002652,CUST0005697,SAVINGS,ACTIVE,2015-12-21,65550.67,INR,1
ACCT100002653,CUST0001384,SAVINGS,BLOCKED,2021-02-12,60311.17,AED,1
ACCT100002654,CUST0000992,SAVINGS,DORMANT,2018-07-27,31327.7,INR,2
ACCT100002655,CUST0003215,SAVINGS,ACTIVE,2019-09-09,46409.58,INR,1
ACCT100002656,CUST0001816,SAVINGS,ACTIVE,2017-09-24,37198.23,SGD,2
ACCT100002657,CUST0007797,SAVINGS,ACTIVE,2020-02-17,8769.64,INR,2
ACCT100002658,CUST0001035, CURRENT ,ACTIVE,2020-04-05,83058.39,USD,1
ACCT100002659,CUST0003435,TRUST,ACTIVE,2018-02-17,1005794.51,INR,1
ACCT100002660,CUST0003046,SALARY,ACTIVE,2021-03-13,8362.39,INR,1
ACCT100002661,CUST0007280,SALARY,ACTIVE,2017-05-01,26720.12,INR,3
ACCT100002662,CUST0006194,savings,ACTIVE,2014-12-26,2235.91,INR,2
ACCT100002663,CUST0001566,SAVINGS,ACTIVE,2018-09-06,2743.56,AED,3
ACCT100002664,CUST0007698,CURRENT,ACTIVE,2019-01-24,55157.24,USD,1
ACCT100002665,CUST0000623,SAVINGS,DORMANT,2020-10-24,10158.8,INR,1
ACCT100002666,CUST0002721,NRO,ACTIVE,2015-05-22,507559.44,INR,1
ACCT100002667,CUST0000874,SAVINGS,ACTIVE,2021-08-06,12311.61,INR,1
ACCT100002668,CUST0001667,SALARY,ACTIVE,2014-01-03,63643.06,USD,2
ACCT100002669,CUST0003394,CURRENT,ACTIVE,2016-12-22,46823.57,INR,2
ACCT100002670,CUST0007947,SALARY,ACTIVE,2016-04-17,19239.64,USD,1
ACCT100002671,CUST0001400,NRE,ACTIVE,2014-10-01,86299.16,INR,1
ACCT100002672,CUST0001877,CURRENT,ACTIVE,2021-01-08,40658.99,USD,1
ACCT100002673,CUST0002839,current,ACTIVE,2017-01-31,16281.85,INR,1
ACCT100002674,CUST0001010,CURRENT,DORMANT,2021-06-21,9927.54,USD,1
ACCT100002675,CUST0005304, CURRENT ,ACTIVE,2018-06-15,196512.76,USD,2
ACCT100002676,CUST0005185,NRE,CLOSED,2018-09-18,814196.65,INR,1
ACCT100002677,CUST0000564,SAVINGS,ACTIVE,2019-02-14,65587.09,SGD,1
ACCT100002678,CUST0006407,CURRENT,ACTIVE,2020-11-29,256828.84,INR,1
ACCT100002679,CUST0006255,NRE,ACTIVE,2013-01-07,224448.96,USD,1
ACCT100002680,CUST0007643,NRO,ACTIVE,2013-11-01,50372.07,INR,2
ACCT100002681,CUST0004433,SALARY,ACTIVE,2020-06-20,3982.42,INR,1
ACCT100002682,CUST0005795,CURRENT,ACTIVE,2013-02-18,3499.6,INR,1
ACCT100002683,CUST0001936,NRE,ACTIVE,2020-02-10,362510.72,INR,1
ACCT100002684,CUST0004403,SAVINGS,ACTIVE,2021-06-10,19672.97,INR,2
ACCT100002685,CUST0006837,SAVINGS,ACTIVE,2012-01-16,28588.03,INR,3
ACCT100002686,CUST0006083,SAVINGS,ACTIVE,2021-02-26,40057.77,INR,2
ACCT100002687,CUST0002380,SAVINGS,DORMANT,2017-04-18,130077.4,INR,1
ACCT100002688,CUST0006452,SALARY,ACTIVE,2018-01-10,6942.84,AED,1
ACCT100002689,CUST0001878,SAVINGS,ACTIVE,2014-12-12,33228.62,INR,1
ACCT100002690,CUST0003284,SALARY,DORMANT,2016-01-21,5391.21,USD,2
ACCT100002691,CUST0005345,CURRENT,BLOCKED,2019-12-03,3770.23,INR,1
ACCT100002692,CUST0004295,SAVINGS,ACTIVE,2021-10-10,12447.0,USD,1
ACCT100002693,CUST0003064,SAVINGS,ACTIVE,2017-11-26,145062.38,SGD,1
ACCT100002694,CUST0001719,CURRENT,ACTIVE,2019-02-19,36967.35,USD,1
ACCT100002695,CUST0000421,CURRENT,ACTIVE,2014-11-25,12861.4,INR,2
ACCT100002696,CUST0001799,CURRENT,ACTIVE,2012-10-19,86738.64,INR,1
ACCT100002697,CUST0006807,CURRENT,ACTIVE,2012-03-03,185051.68,INR,1
ACCT100002698,CUST0001665,CURRENT,BLOCKED,2021-04-26,104907.72,AED,2
ACCT100002699,CUST0002808,NRO,ACTIVE,2012-01-30,743840.23,INR,3
ACCT100002700,CUST0004329,SAVINGS,ACTIVE,2015-11-20,3990.26,INR,1
ACCT100002701,CUST0002316,CURRENT,ACTIVE,2012-06-09,391196.13,SGD,2
ACCT100002702,CUST0004193,SALARY,ACTIVE,2021-10-15,522.5,INR,1
ACCT100002703,CUST0002811,SAVINGS,ACTIVE,2014-02-04,772.0,AED,1
ACCT100002704,CUST0007951,SAVINGS,ACTIVE,2013-12-11,1808.51,INR,1
ACCT100002705,CUST0007610,SAVINGS,ACTIVE,2014-07-07,33358.72,INR,1
ACCT100002706,CUST0005403,TRUST,DORMANT,2021-01-24,33768.23,GBP,2
