account_id,customer_id,account_type,account_currency,account_open_date,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,account_freeze_flag,account_freeze_reason_code,account_reactivation_date,account_limit_current,upi_vpa_id,upi_linked_account_count,upi_device_binding_count,upi_primary_device_id,last_activity_date,customer_customer_type,customer_customer_segment,customer_customer_risk_rating,customer_customer_status,customer_customer_open_date,customer_customer_last_kyc_update_date,customer_customer_kyc_status,customer_customer_name,customer_customer_gender,customer_customer_date_of_birth,txn_count,txn_transaction_amount_mean,txn_transaction_amount_max,external_signal_count,external_signal_signal_type_nunique,device_signal_count,device_signal_device_id_nunique,device_signal_ip_address_nunique,mule_flag,mule_typology,txn_count_30d,total_credit_30d,total_debit_30d,rapid_outflow_count_30d,inflow_outflow_ratio_30d,round_amount_ratio_30d,cash_txn_ratio_30d,dormancy_break_flag,unique_counterparties_30d,counterparty_link_count,balance_retention_ratio,unique_devices_30d,avg_ip_risk_score,complaint_count_90d,if4_flag,connected_to_flagged_account_count,graph_degree,typology_available_flag,account_open_date_age_days,account_reactivation_date_age_days,last_activity_date_age_days,customer_customer_open_date_age_days,customer_customer_last_kyc_update_date_age_days,customer_customer_date_of_birth_age_days
ACC00002959,CUST0007484,NRE,INR,2016-02-17,ACTIVE,33507.96,34879.64,23909.52,3330.0,0,NONE,missing,108026.25,acc00002959@upibank,4,1,DEV819802,2025-03-14,INDIVIDUAL,RETAIL,MEDIUM,INACTIVE,2021-12-10,2022-05-31,COMPLETE,Anthony Virk,M,1986-07-09,46,38896.54760869565,100000.0,1.0,1.0,1,1,1,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3298,0.0,16,841,1034,7943
ACC00002960,CUST0002513,SALARY,INR,2017-11-03,ACTIVE,25853.45,21371.24,23113.1,2705.0,0,NONE,missing,60567.7,acc00002960@upibank,2,2,DEV162992,2024-08-15,INDIVIDUAL,NRI,LOW,ACTIVE,2022-02-15,2024-11-09,COMPLETE,Bhavika Wason,M,1983-05-31,45,44066.818222222224,100000.0,1.0,1.0,2,1,2,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2673,0.0,227,774,141,9078
ACC00002961,CUST0004756,SALARY,GBP,2021-03-03,ACTIVE,621.44,507.79,437.18,1489.0,0,NONE,missing,2915.68,missing,4,1,DEV247606,2024-06-08,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2013-06-22,2019-10-08,PARTIAL,Xalak Goda,F,1990-10-30,42,43669.4230952381,100000.0,1.0,1.0,1,1,1,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1457,0.0,295,3934,2000,6369
ACC00002962,CUST0002109,SAVINGS,INR,2019-10-19,ACTIVE,4823.41,3942.33,3828.69,1990.0,0,NONE,missing,20814.37,acc00002962@upibank,1,1,DEV126015,2024-04-30,INDIVIDUAL,STUDENT,LOW,ACTIVE,2011-07-10,2025-01-18,COMPLETE,Prisha Basu,M,1988-11-27,43,52171.642093023256,100000.0,1.0,1.0,2,1,2,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1958,0.0,334,4647,71,7071
ACC00002963,CUST0005845,CURRENT,INR,2019-07-30,ACTIVE,8975.83,7758.17,6559.7,2071.0,0,NONE,missing,19928.71,missing,3,1,DEV655132,2025-03-18,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2010-06-21,2018-06-08,EXPIRED,Vyanjana Raval,F,2006-01-30,47,34204.10446808511,100000.0,1.0,1.0,4,1,4,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,1.0,0,0,0,0,2039,0.0,12,5031,2487,798
ACC00002964,CUST0000275,WALLET,INR,2022-03-31,ACTIVE,31256.75,29385.9,27460.9,1096.0,0,NONE,missing,150025.56,acc00002964@upibank,1,1,DEV795773,2024-12-11,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2023-05-08,2024-12-17,COMPLETE,Praneel Chhabra,M,1961-10-26,56,39927.37107142857,100000.0,1.0,1.0,4,1,4,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1064,0.0,109,327,103,16965
ACC00002965,CUST0000219,SAVINGS,INR,2016-11-29,ACTIVE,31169.85,30844.58,30197.18,3044.0,0,NONE,missing,116859.71,acc00002965@upibank,4,2,DEV464457,2025-03-12,INDIVIDUAL,HNI,VERY_HIGH,ACTIVE,2017-10-05,2022-10-04,COMPLETE,Robert Patil,F,1992-11-29,62,37994.89967741935,100000.0,1.0,1.0,4,1,4,0,missing,62,0.0,0.0,62,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3012,0.0,18,2368,908,5608
ACC00002966,CUST0003191,SALARY,USD,2015-07-26,ACTIVE,17956.93,17298.65,14872.09,3536.0,0,NONE,missing,42196.87,acc00002966@upibank,2,1,DEV717697,2025-03-02,INDIVIDUAL,STUDENT,LOW,ACTIVE,2019-07-06,2024-12-02,COMPLETE,Devansh Bassi,F,1973-03-31,43,48496.443023255815,100000.0,1.0,1.0,7,1,7,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3504,0.0,28,1729,118,12791
ACC00002967,CUST0001539,CURRENT,INR,2018-03-10,ACTIVE,47206.87,37816.85,47020.95,2578.0,0,NONE,missing,204059.13,acc00002967@upibank,1,2,DEV996518,2025-02-25,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2018-02-14,2023-02-25,COMPLETE,Deepa Soni,F,1987-03-20,56,30993.29732142857,100000.0,1.0,1.0,3,1,3,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2546,0.0,33,2236,764,7689
ACC00002968,CUST0002400,SAVINGS,INR,2019-03-24,ACTIVE,6428.58,6593.87,5760.07,2199.0,0,NONE,missing,24308.91,missing,4,2,DEV661027,2024-08-27,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2016-03-21,2020-07-27,COMPLETE,Ikshita Grover,F,1986-08-23,61,44291.31344262295,100000.0,1.0,1.0,7,1,7,0,missing,61,0.0,0.0,61,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2167,0.0,215,2931,1707,7898
ACC00002969,CUST0001939,SAVINGS,USD,2022-04-20,ACTIVE,45811.11,39055.03,36274.04,1076.0,0,NONE,missing,178895.87,acc00002969@upibank,4,2,DEV789741,2024-07-19,INDIVIDUAL,HNI,LOW,INACTIVE,2017-05-09,2024-04-24,PARTIAL,Aishani Mander,F,1995-10-30,56,38923.43035714286,100000.0,1.0,1.0,6,1,6,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1044,0.0,254,2517,340,4543
ACC00002970,CUST0005756,SAVINGS,INR,2019-04-18,ACTIVE,38936.62,39251.28,34285.94,2174.0,0,NONE,missing,95571.56,acc00002970@upibank,4,2,DEV676128,2024-09-10,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2013-05-02,2020-02-04,COMPLETE,Adweta Kala,F,1998-12-22,45,45244.57666666667,100000.0,1.0,1.0,3,1,3,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2142,0.0,201,3985,1881,3394
ACC00002971,CUST0001064,SAVINGS,GBP,2015-09-18,ACTIVE,34650.44,38084.72,28195.62,3482.0,0,NONE,missing,135076.83,acc00002971@upibank,2,1,DEV246425,2024-12-08,BUSINESS,SME,LOW,ACTIVE,2017-05-28,2021-11-26,COMPLETE,Ekbal Wable,M,2004-09-20,44,41139.04454545455,100000.0,1.0,1.0,4,1,4,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3450,0.0,112,2498,1220,1295
ACC00002972,CUST0007799,CURRENT,INR,2024-03-30,ACTIVE,17704.1,17867.14,17381.08,366.0,0,NONE,missing,60406.68,acc00002972@upibank,2,2,DEV344180,2024-07-21,BUSINESS,SME,LOW,ACTIVE,2019-09-25,2023-06-25,COMPLETE,Manthan Pillay,F,2006-08-14,52,41906.632115384615,100000.0,1.0,1.0,4,1,4,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,334,0.0,252,1648,644,602
ACC00002973,CUST0004715,SAVINGS,INR,2015-12-24,ACTIVE,198172.39,199043.44,154898.17,3385.0,0,NONE,missing,230302.15,acc00002973@upibank,3,2,DEV901709,2025-02-05,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2016-04-05,2022-01-04,COMPLETE,Pranav Prabhakar,M,2000-06-21,57,36431.435263157895,100000.0,1.0,1.0,3,1,3,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3353,0.0,53,2916,1181,2847
ACC00002974,CUST0004257,SAVINGS,INR,2022-01-13,ACTIVE,39808.46,42913.48,30478.21,1173.0,0,NONE,missing,74130.24,acc00002974@upibank,2,2,DEV683967,2025-03-18,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-06-01,2024-08-10,COMPLETE,Arjun Edwin,F,1969-10-12,52,34480.311346153845,100000.0,1.0,1.0,2,1,2,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1141,0.0,12,4686,232,14057
ACC00002975,CUST0001446,SAVINGS,INR,2020-10-16,ACTIVE,6891.18,7329.49,6366.32,1627.0,0,NONE,missing,30156.81,acc00002975@upibank,4,2,DEV701151,2024-11-26,INDIVIDUAL,RETAIL,LOW,ACTIVE,2021-01-17,2022-03-25,COMPLETE,Balveer Dara,F,1988-08-01,51,35966.305686274514,100000.0,1.0,1.0,3,1,3,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1595,0.0,124,1168,1101,7189
ACC00002976,CUST0004682,SALARY,INR,2018-02-11,ACTIVE,29672.22,30264.46,22929.93,2605.0,0,NONE,missing,111685.86,acc00002976@upibank,3,1,DEV131415,2024-11-27,INDIVIDUAL,RETAIL,MEDIUM,INACTIVE,2018-09-15,2023-11-23,COMPLETE,Udarsh Grover,M,1963-02-21,56,37534.719821428575,100000.0,1.0,1.0,1,1,1,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2573,0.0,123,2023,493,16482
ACC00002977,CUST0000808,SAVINGS,INR,2018-05-25,ACTIVE,54338.05,53963.65,41919.91,2502.0,0,NONE,missing,189990.53,acc00002977@upibank,2,1,DEV348757,2025-03-10,BUSINESS,SME,MEDIUM,DORMANT,2010-12-13,2012-06-14,COMPLETE,Warda Purohit,M,1997-04-01,46,37460.00130434783,100000.0,1.0,1.0,4,1,4,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2470,0.0,20,4856,4672,4024
ACC00002978,CUST0003900,NRO,INR,2019-04-22,FROZEN,10875.52,11715.71,8907.66,2170.0,1,SUSPICIOUS_ACTIVITY,2025-02-17,36605.67,acc00002978@upibank,4,2,DEV547560,2024-05-29,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2018-05-24,2021-02-11,PARTIAL,Anmol Ram,F,1998-05-11,54,33664.51777777778,100000.0,1.0,1.0,7,1,7,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2138,41.0,305,2137,1508,3619
ACC00002979,CUST0005883,SAVINGS,INR,2017-04-13,FROZEN,81399.69,85985.24,73050.29,2909.0,1,FRAUD_SUSPECTED,2025-02-19,84827.21,acc00002979@upibank,3,1,DEV872790,2025-02-19,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2016-08-25,2020-08-03,COMPLETE,Vihaan Ramesh,M,2004-06-23,49,38002.54857142857,100000.0,1.0,1.0,5,1,5,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2877,39.0,39,2774,1700,1384
ACC00002980,CUST0001307,SAVINGS,INR,2017-11-30,ACTIVE,34837.18,29837.02,28559.66,2678.0,0,NONE,missing,115213.48,acc00002980@upibank,1,1,DEV660651,2024-11-20,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2011-11-06,2022-10-08,PARTIAL,Hiral Bobal,F,1983-08-04,43,44335.08186046512,100000.0,1.0,1.0,4,1,4,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2646,0.0,130,4528,904,9013
ACC00002981,CUST0004163,CURRENT,INR,2020-04-07,ACTIVE,1324.81,1151.71,1293.03,1819.0,0,NONE,missing,6305.83,acc00002981@upibank,4,2,DEV286861,2024-12-04,INDIVIDUAL,NRI,HIGH,INACTIVE,2018-05-02,2024-01-08,EXPIRED,Bimala Goswami,F,1992-03-23,50,40538.9068,100000.0,1.0,1.0,2,1,2,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1787,0.0,116,2159,447,5859
ACC00002982,CUST0005297,CURRENT,INR,2020-11-14,ACTIVE,31558.76,32675.85,24502.07,1598.0,0,NONE,missing,51136.42,acc00002982@upibank,4,2,DEV992091,2024-11-01,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-07-31,2024-06-10,COMPLETE,Vidhi Palla,M,1957-06-19,49,34385.92489795919,100000.0,1.0,1.0,3,1,3,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1566,0.0,149,3530,293,18555
ACC00002983,CUST0001698,CURRENT,INR,2021-02-05,ACTIVE,13531.36,11112.28,12107.03,1515.0,0,NONE,missing,19498.11,missing,4,2,DEV773246,2024-12-07,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2018-03-26,2019-11-03,COMPLETE,Simon Doshi,M,1991-10-04,43,37553.49837209303,100000.0,1.0,1.0,4,1,4,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1483,0.0,113,2196,1974,6030
ACC00002984,CUST0006811,SAVINGS,INR,2024-02-19,ACTIVE,41966.03,40405.8,31178.6,406.0,0,NONE,missing,177036.32,acc00002984@upibank,1,1,DEV244649,2024-05-19,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-03-01,2017-06-10,COMPLETE,Noah Virk,F,1969-02-01,46,36125.61152173913,100000.0,1.0,1.0,4,1,4,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,374,0.0,315,4778,2850,14310
ACC00002985,CUST0000045,SAVINGS,INR,2018-10-13,ACTIVE,68395.19,63190.15,62261.57,2361.0,0,NONE,missing,78471.67,acc00002985@upibank,4,1,DEV999879,2024-12-12,INDIVIDUAL,NRI,LOW,ACTIVE,2021-01-11,2021-07-16,COMPLETE,Lavanya Barad,M,1987-04-19,45,46406.47888888889,100000.0,1.0,1.0,6,1,6,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2329,0.0,108,1174,1353,7659
ACC00002986,CUST0005422,NRO,INR,2018-11-10,ACTIVE,27839.04,27765.1,20934.75,2333.0,0,NONE,missing,32995.39,acc00002986@upibank,1,1,DEV694837,2024-11-20,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-12-30,2016-05-09,COMPLETE,Maanav Shere,F,1984-01-23,37,27632.79756756757,100000.0,1.0,1.0,7,1,7,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2301,0.0,130,4108,3247,8841
ACC00002987,CUST0001010,CURRENT,INR,2016-08-06,ACTIVE,162478.78,172701.45,135018.22,3159.0,0,NONE,missing,592071.86,acc00002987@upibank,3,1,DEV154550,2024-12-29,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-08-13,2014-08-07,COMPLETE,Oliver Basu,F,1983-07-21,42,39995.82023809524,100000.0,1.0,1.0,5,1,5,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,1.0,0,0,0,0,3127,0.0,91,4247,3888,9027
ACC00002988,CUST0004209,SAVINGS,INR,2022-09-18,ACTIVE,17775.06,16253.78,16855.37,925.0,0,NONE,missing,81772.19,acc00002988@upibank,1,2,DEV610618,2024-07-30,INDIVIDUAL,RETAIL,LOW,ACTIVE,2023-02-21,2023-05-24,COMPLETE,William Raman,F,2004-04-12,46,42436.386086956525,100000.0,1.0,1.0,5,1,5,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,893,0.0,243,403,676,1456
ACC00002989,CUST0004654,SALARY,USD,2016-08-26,RESTRICTED,46619.84,42003.87,36455.45,3139.0,1,SUSPICIOUS_ACTIVITY,2025-03-17,200872.5,acc00002989@upibank,1,2,DEV652998,2024-12-15,BUSINESS,SME,MEDIUM,ACTIVE,2016-12-17,2022-03-26,COMPLETE,Nathaniel Bhavsar,M,1992-11-29,48,44631.536250000005,100000.0,1.0,1.0,2,1,2,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3107,13.0,105,2660,1100,5608
ACC00002990,CUST0001143,CURRENT,INR,2019-04-02,ACTIVE,57868.65,62096.2,40815.86,2190.0,0,NONE,missing,102939.51,acc00002990@upibank,2,1,DEV488758,2024-08-31,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-07-17,2024-11-18,COMPLETE,Amara Dasgupta,M,1956-09-16,45,40206.122444444445,100000.0,1.0,1.0,2,1,2,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2158,0.0,211,2813,132,18831
ACC00002991,CUST0003980,CURRENT,INR,2015-09-02,ACTIVE,19598.04,16252.68,18770.52,3498.0,0,NONE,missing,92954.62,acc00002991@upibank,3,2,DEV808013,2024-09-05,INDIVIDUAL,STUDENT,LOW,ACTIVE,2022-04-29,2023-12-27,COMPLETE,Charan Ganguly,M,1981-04-22,38,36980.13078947368,100000.0,1.0,1.0,6,1,6,0,missing,38,0.0,0.0,38,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3466,0.0,206,701,459,9847
ACC00002992,CUST0004089,CURRENT,INR,2024-05-11,FROZEN,3526.85,2682.44,3023.54,324.0,1,COURT_ORDER,2025-02-18,7992.68,acc00002992@upibank,3,3,DEV262177,2024-12-04,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2012-03-25,2022-08-27,COMPLETE,Victor Kashyap,F,1956-05-27,366,63116.74398907104,200000.0,1.0,1.0,12,3,12,1,layering_mule,366,0.0,0.0,366,0.0,1,0.0,1,0,0,1.0,3,0,1.0,0,0,0,1,292,40.0,116,4388,946,18943
ACC00002993,CUST0001733,SAVINGS,INR,2022-08-20,ACTIVE,10790.19,10306.1,10722.13,954.0,0,NONE,missing,46426.99,acc00002993@upibank,2,1,DEV523378,2024-04-21,INDIVIDUAL,HNI,LOW,ACTIVE,2010-01-10,2010-05-03,EXPIRED,Dayita Seth,M,1970-01-01,50,50395.6388,100000.0,1.0,1.0,5,1,5,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,922,0.0,343,5193,5445,13976
ACC00002994,CUST0001985,CURRENT,INR,2023-07-21,ACTIVE,13265.45,12692.76,12491.79,619.0,0,NONE,missing,56880.49,acc00002994@upibank,1,2,DEV179763,2024-12-16,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-05-15,2022-03-29,COMPLETE,Girindra Sankar,M,1974-01-02,56,44679.16767857143,100000.0,1.0,1.0,7,1,7,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,587,0.0,104,5068,1097,12514
ACC00002995,CUST0005288,SAVINGS,USD,2017-08-14,ACTIVE,4559.71,4680.79,4010.08,2786.0,0,NONE,missing,9641.38,acc00002995@upibank,4,1,DEV475370,2024-10-02,INDIVIDUAL,HNI,LOW,ACTIVE,2019-12-30,2021-02-18,COMPLETE,Chaaya Acharya,M,1987-10-11,51,47448.132156862746,100000.0,1.0,1.0,6,1,6,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2754,0.0,179,1552,1501,7484
ACC00002996,CUST0005464,SAVINGS,GBP,2024-03-30,ACTIVE,29427.68,29100.99,27192.56,366.0,0,NONE,missing,128998.39,acc00002996@upibank,1,2,DEV375732,2024-10-02,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-07-11,2021-05-31,COMPLETE,Qushi Sha,M,1999-01-31,42,38616.83023809524,100000.0,1.0,1.0,7,1,7,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,334,0.0,179,3185,1399,3354
ACC00002997,CUST0006010,NRE,INR,2018-06-16,ACTIVE,32542.49,34452.61,28427.15,2480.0,0,NONE,missing,135444.24,acc00002997@upibank,1,2,DEV295182,2024-04-01,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-03-09,2022-06-14,COMPLETE,Zaitra Chakrabarti,M,1998-02-16,61,38619.57196721312,100000.0,1.0,1.0,4,1,4,0,missing,61,0.0,0.0,61,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2448,0.0,363,2943,1020,3703
ACC00002998,CUST0001274,NRE,INR,2024-01-14,ACTIVE,90682.15,76428.83,69036.22,442.0,0,NONE,missing,261043.31,acc00002998@upibank,1,1,DEV807920,2024-11-02,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-09-08,2015-11-09,COMPLETE,Unnati Salvi,F,1983-03-09,42,49340.60619047619,100000.0,1.0,1.0,1,1,1,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,410,0.0,148,3491,3429,9161
ACC00002999,CUST0002084,CURRENT,INR,2023-06-05,ACTIVE,56918.06,57991.97,43158.82,665.0,0,NONE,missing,231189.47,acc00002999@upibank,1,1,DEV716930,2024-07-20,INDIVIDUAL,HNI,LOW,INACTIVE,2012-01-10,2015-12-19,COMPLETE,Qabil Palla,M,1991-06-13,43,44307.61325581396,100000.0,1.0,1.0,5,1,5,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,633,0.0,253,4463,3389,6143
ACC00003000,CUST0000247,SAVINGS,INR,2023-01-30,ACTIVE,15650.3,17180.33,11595.12,791.0,0,NONE,missing,39659.82,acc00003000@upibank,1,2,DEV332412,2025-01-25,INDIVIDUAL,NRI,HIGH,DORMANT,2021-01-03,2022-01-12,PARTIAL,Isaac Bhatia,M,1992-07-13,49,48336.26530612245,100000.0,1.0,1.0,3,1,3,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,759,0.0,64,1182,1173,5747
ACC00003001,CUST0005681,SAVINGS,GBP,2022-06-06,ACTIVE,5357.13,5120.17,4436.46,1029.0,0,NONE,missing,26285.16,acc00003001@upibank,2,2,DEV109729,2024-12-04,BUSINESS,SME,MEDIUM,DORMANT,2015-06-06,2019-01-09,COMPLETE,Onkar Bhandari,M,1986-06-12,55,40855.13581818182,100000.0,1.0,1.0,5,1,5,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,997,0.0,116,3220,2272,7970
ACC00003002,CUST0001255,SAVINGS,INR,2016-12-11,ACTIVE,37027.66,37664.8,25978.29,3032.0,0,NONE,missing,143519.29,acc00003002@upibank,1,2,DEV915539,2024-08-02,INDIVIDUAL,STUDENT,LOW,ACTIVE,2021-12-28,2023-09-05,COMPLETE,Divya Boase,F,1966-08-09,46,48810.42804347826,100000.0,1.0,1.0,6,1,6,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3000,0.0,240,823,572,15217
ACC00003003,CUST0003673,SAVINGS,INR,2017-01-23,ACTIVE,83525.21,69218.18,75022.98,2989.0,0,NONE,missing,286481.83,acc00003003@upibank,4,1,DEV222853,2025-02-01,BUSINESS,SME,MEDIUM,ACTIVE,2021-12-01,2023-08-19,COMPLETE,Gabriel Dhar,F,1997-02-07,64,39809.775625,100000.0,1.0,1.0,5,1,5,0,missing,64,0.0,0.0,64,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2957,0.0,57,850,589,4077
ACC00003004,CUST0001052,SAVINGS,INR,2016-11-22,ACTIVE,54514.5,55645.44,44259.78,3051.0,0,NONE,missing,142398.78,acc00003004@upibank,1,1,DEV272458,2025-03-07,INDIVIDUAL,RETAIL,MEDIUM,INACTIVE,2023-10-30,2024-05-07,COMPLETE,Onkar Chakraborty,M,1962-06-11,43,46175.39046511628,100000.0,1.0,1.0,4,1,4,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3019,0.0,23,152,327,16737
ACC00003005,CUST0001471,SALARY,INR,2015-02-03,ACTIVE,80932.68,80903.31,61365.03,3709.0,0,NONE,missing,323719.52,acc00003005@upibank,2,1,DEV979905,2025-01-09,INDIVIDUAL,RETAIL,LOW,ACTIVE,2011-10-13,2014-12-13,COMPLETE,Yasti Hans,F,1966-04-01,49,25289.569328665686,100000.0,1.0,1.0,6,1,6,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3677,0.0,80,4552,3760,15347
ACC00003006,CUST0001929,NRO,INR,2015-07-06,ACTIVE,17081.18,17664.63,16456.24,3556.0,0,NONE,missing,58426.08,acc00003006@upibank,1,1,DEV429888,2024-07-07,INDIVIDUAL,RETAIL,LOW,ACTIVE,2022-11-09,2023-11-10,PARTIAL,Darika Sabharwal,M,1974-04-22,55,41551.931454545454,100000.0,1.0,1.0,4,1,4,0,missing,55,0.0,0.0,55,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3524,0.0,266,507,506,12404
ACC00003007,CUST0006447,SAVINGS,INR,2016-01-17,ACTIVE,12582.44,13657.63,11955.81,3361.0,0,NONE,missing,55514.61,acc00003007@upibank,4,1,DEV671688,2024-04-07,INDIVIDUAL,RETAIL,LOW,ACTIVE,2014-07-27,2022-05-09,COMPLETE,Chandran Dhar,F,1986-02-03,53,42763.94716981133,100000.0,1.0,1.0,6,1,6,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3329,0.0,357,3534,1056,8099
ACC00003008,CUST0003176,NRE,INR,2019-09-21,ACTIVE,9097.17,8449.78,7825.75,2018.0,0,NONE,missing,28766.55,acc00003008@upibank,2,1,DEV143718,2024-10-08,INDIVIDUAL,RETAIL,HIGH,INACTIVE,2013-02-21,2015-11-04,COMPLETE,Imaran Buch,M,1997-08-10,46,39189.87782608695,100000.0,1.0,1.0,4,1,4,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1986,0.0,173,4055,3434,3893
